30268135,83.930600125,28.216138575,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20""}"
30268136,83.930129275,28.217743775,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-12"",""Dima M:2011-09-20""}"
30268138,83.931040575,28.218174175,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-12"",""Dima M:2011-09-20""}"
30268140,83.931117125,28.219025525,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-12"",""Dima M:2011-09-20""}"
30268142,83.9305687666667,28.2193479666667,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-09-20""}"
30268144,83.929246025,28.218867375,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-12"",""Dima M:2011-09-20""}"
30268146,83.928940575,28.219022475,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-12"",""Dima M:2011-09-20""}"
30268148,83.9277287666667,28.2188879666667,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-09-20""}"
30268150,83.927591425,28.218045275,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-12"",""Dima M:2011-09-20""}"
30268153,83.92821,28.21823,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06}"
30268155,83.9286,28.21749,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06}"
30268157,83.926129575,28.216858925,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-12"",""Dima M:2011-09-20""}"
30268160,83.924606375,28.219265325,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-12"",""Dima M:2011-09-20""}"
